SMILES,Tail (C number),Tail (SMILES),Head (SMILES),Head 2 (SMILES),Head 3 (SMILES),Counterion,Additives,Conc. A.,pH,IUPAC_Name,Preferred_Name,Surfactant_Type,Molecular_Formula,Molecular_Weight,CMC,pCMC,Temp_Celsius
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],12.0,CCCCCCCCCCCC,[N+]1=CC=CC=C1,,,[Cl-],[Na+].[Cl-],1,,1-dodecylpyridin-1-ium chloride,DODECYL PYRIDINIUM CHLORIDE,cationic,C17H30ClN,283.9,0.0014,2.85387196432176,50.0
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],12.0,CCCCCCCCCCCC,[N+]1=CC=CC=C1,,,[Cl-],[Na+].[I-],0.01,,1-dodecylpyridin-1-ium chloride,DODECYL PYRIDINIUM CHLORIDE,cationic,C17H30ClN,283.9,0.0065,2.18708664335714,50.0
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],12.0,CCCCCCCCCCCC,[N+]1=CC=CC=C1,,,[Cl-],[Na+].[I-],0.025,,1-dodecylpyridin-1-ium chloride,DODECYL PYRIDINIUM CHLORIDE,cationic,C17H30ClN,283.9,0.004,2.39794000867204,50.0
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],12.0,CCCCCCCCCCCC,[N+]1=CC=CC=C1,,,[Cl-],[Na+].[I-],0.09,,1-dodecylpyridin-1-ium chloride,DODECYL PYRIDINIUM CHLORIDE,cationic,C17H30ClN,283.9,0.0025,2.60205999132796,50.0
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],12.0,CCCCCCCCCCCC,[N+]1=CC=CC=C1,,,[Cl-],[N+](=O)([O-])[O-].[Na+],0.1,,1-dodecylpyridin-1-ium chloride,DODECYL PYRIDINIUM CHLORIDE,cationic,C17H30ClN,283.9,0.0096,2.01772876696043,50.0
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],12.0,CCCCCCCCCCCC,[N+]1=CC=CC=C1,,,[Cl-],[N+](=O)([O-])[O-].[Na+],0.3,,1-dodecylpyridin-1-ium chloride,DODECYL PYRIDINIUM CHLORIDE,cationic,C17H30ClN,283.9,0.0056,2.2518119729938,50.0
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],12.0,CCCCCCCCCCCC,[N+]1=CC=CC=C1,,,[Cl-],[N+](=O)([O-])[O-].[Na+],0.1,,1-dodecylpyridin-1-ium chloride,DODECYL PYRIDINIUM CHLORIDE,cationic,C17H30ClN,283.9,0.0034,2.46852108295774,50.0
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],12.0,CCCCCCCCCCCC,[N+]1=CC=CC=C1,,,[Cl-],[N+](=O)([O-])[O-].[Na+],0.5,,1-dodecylpyridin-1-ium chloride,DODECYL PYRIDINIUM CHLORIDE,cationic,C17H30ClN,283.9,0.0019,2.72124639904717,50.0
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],12.0,CCCCCCCCCCCC,[N+]1=CC=CC=C1,,,[Cl-],[O-]S(=O)(=O)[O-].[Na+].[Na+].,0.002,,1-dodecylpyridin-1-ium chloride,DODECYL PYRIDINIUM CHLORIDE,cationic,C17H30ClN,283.9,0.0111,1.95467702121334,50.0
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],12.0,CCCCCCCCCCCC,[N+]1=CC=CC=C1,,,[Cl-],[O-]S(=O)(=O)[O-].[Na+].[Na+].,0.005,,1-dodecylpyridin-1-ium chloride,DODECYL PYRIDINIUM CHLORIDE,cationic,C17H30ClN,283.9,0.0086,2.06550154875643,50.0
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],12.0,CCCCCCCCCCCC,[N+]1=CC=CC=C1,,,[Cl-],[O-]S(=O)(=O)[O-].[Na+].[Na+].,0.01,,1-dodecylpyridin-1-ium chloride,DODECYL PYRIDINIUM CHLORIDE,cationic,C17H30ClN,283.9,0.0078,2.10790539730952,50.0
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],12.0,CCCCCCCCCCCC,[N+]1=CC=CC=C1,,,[Cl-],[O-]S(=O)(=O)[O-].[Na+].[Na+].,0.02,,1-dodecylpyridin-1-ium chloride,DODECYL PYRIDINIUM CHLORIDE,cationic,C17H30ClN,283.9,0.0071,2.14874165128092,50.0
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],12.0,CCCCCCCCCCCC,[N+]1=CC=CC=C1,,,[Cl-],[O-]S(=O)(=O)[O-].[Na+].[Na+].,0.03,,1-dodecylpyridin-1-ium chloride,DODECYL PYRIDINIUM CHLORIDE,cationic,C17H30ClN,283.9,0.0067,2.17392519729917,50.0
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],12.0,CCCCCCCCCCCC,[N+]1=CC=CC=C1,,,[Cl-],[O-]S(=O)(=O)[O-].[Na+].[Na+].,0.05,,1-dodecylpyridin-1-ium chloride,DODECYL PYRIDINIUM CHLORIDE,cationic,C17H30ClN,283.9,0.0059,2.22914798835786,50.0
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],12.0,CCCCCCCCCCCC,[N+]1=CC=CC=C1,,,[Cl-],[O-]S(=O)(=O)[O-].[Na+].[Na+].,0.1,,1-dodecylpyridin-1-ium chloride,DODECYL PYRIDINIUM CHLORIDE,cationic,C17H30ClN,283.9,0.0054,2.26760624017703,50.0
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],12.0,CCCCCCCCCCCC,[N+]1=CC=CC=C1,,,[Cl-],[O-]S(=O)(=O)[O-].[Na+].[Na+].,0.3,,1-dodecylpyridin-1-ium chloride,DODECYL PYRIDINIUM CHLORIDE,cationic,C17H30ClN,283.9,0.0038,2.42021640338319,50.0
CCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],12.0,CCCCCCCCCCCC,[N+]1=CC=CC=C1,,,[Cl-],[O-]S(=O)(=O)[O-].[Na+].[Na+].,1,,1-dodecylpyridin-1-ium chloride,DODECYL PYRIDINIUM CHLORIDE,cationic,C17H30ClN,283.9,0.0018,2.74472749489669,50.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],,,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.016,1.79588001734408,25.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],,,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.0116,1.93554201077308,25.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],,,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.012,1.92081875395238,25.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],,,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.0113,1.94692155651658,25.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],,,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.0121,1.91721462968355,25.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],,,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.0121,1.91721462968355,30.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],,,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.0118,1.92811799269387,30.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],,,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.0125,1.90308998699194,30.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],,,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.0125,1.90308998699194,30.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],,,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.0122,1.91364016932525,35.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],,,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.0128,1.89279003035213,40.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],,,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.0135,1.86966623150499,45.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],,,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.014,1.85387196432176,50.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],,,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.0148,1.82973828460504,55.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],,,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.0154,1.81247927916354,60.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],,,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.0163,1.78781239559604,65.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],,,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.0172,1.76447155309245,70.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],[K+].[Br-],0.02,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.0072,2.14266750356873,25.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],[K+].[Br-],0.02,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.00732,2.13548891894161,25.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],[K+].[Br-],0.04,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.00488,2.31158017799729,25.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],[K+].[Br-],0.05,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.0047,2.32790214206428,25.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],[K+].[Br-],0.06,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.00396,2.40230481407449,25.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],[K+].[Br-],0.08,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.00336,2.47366072261016,25.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],[K+].[Br-],0.1,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.00274,2.56224943717961,25.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],[K+].[Br-],0.03,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.0065,2.18708664335714,30.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],[K+].[I-],0.03,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.0035,2.45593195564972,30.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],[O-]I(=O)=O.[K+],0.03,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.0104,1.98296666070122,30.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],[O-]S(=O)(=O)[O-].[K+].[K+],0.03,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.0079,2.10237290870956,30.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],[Li+].[Br-],0.06,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.00396,2.40230481407449,25.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],[Na+].[Br-],0.05,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.00366,2.43651891460559,30.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],[Na+].[Cl-],0.03,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.0091,2.04095860767891,30.0
CCCCCCCCCCCCC1=CC=CC=[NH+]1.[Br-],12.0,CCCCCCCCCCCC,C1=CC=CC=[NH+]1,,,[Br-],[Rb+].[Br-].,0.06,,2-dodecylpyridin-1-ium bromide,DODECYL PYRIDINIUM BROMIDE,cationic,C17H30BrN,328.3,0.00335,2.47495519296316,25.0
CCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],13.0,CCCCCCCCCCCCC,C[N+](C)(C)C,,,[Cl-],,,,trimethyl(tetradecyl)azanium chloride,TRIDECYL TRIMETHYLAMMONIUM CHLORIDE,cationic,C17H38ClN,278.0,0.0112,1.95078197732982,
CCCCCCCCCCCCCCN.Cl,14.0,CCCCCCCCCCCCCC,N,,,Cl,,,,tetradecan-1-amine;hydrochloride,TETRADECYL AMMONIUM CHLORIDE,cationic,C14H32ClN,249.9,0.0028,2.55284196865778,25.0
CCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],14.0,CCCCCCCCCCCCCC,[N+](C)(C)C,,,[Cl-],,,,trimethyl(tetradecyl)azanium chloride,TETRADECYL TRIMETHYL AMMONIUM CHLORIDE,cationic,C17H38ClN,292.0,0.004109,2.38626385873813,23.0
CCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],14.0,CCCCCCCCCCCCCC,[N+](C)(C)C,,,[Cl-],,,,trimethyl(tetradecyl)azanium chloride,TETRADECYL TRIMETHYL AMMONIUM CHLORIDE,cationic,C17H38ClN,292.0,0.003,2.52287874528034,25.0
CCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],14.0,CCCCCCCCCCCCCC,[N+](C)(C)C,,,[Cl-],,,,trimethyl(tetradecyl)azanium chloride,TETRADECYL TRIMETHYL AMMONIUM CHLORIDE,cationic,C17H38ClN,292.0,0.00447,2.34969247686806,25.0
CCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],14.0,CCCCCCCCCCCCCC,[N+](C)(C)C,,,[Cl-],,,,trimethyl(tetradecyl)azanium chloride,TETRADECYL TRIMETHYL AMMONIUM CHLORIDE,cationic,C17H38ClN,292.0,0.0036,2.44369749923271,40.0
CCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],14.0,CCCCCCCCCCCCCC,[N+](C)(C)C,,,[Cl-],,,,trimethyl(tetradecyl)azanium chloride,TETRADECYL TRIMETHYL AMMONIUM CHLORIDE,cationic,C17H38ClN,292.0,0.004,2.39794000867204,40.0
CCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],14.0,CCCCCCCCCCCCCC,[N+](C)(C)C,,,[Cl-],[Na+].[Cl-],0.02,,trimethyl(tetradecyl)azanium chloride,TETRADECYL TRIMETHYL AMMONIUM CHLORIDE,cationic,C17H38ClN,292.0,0.00239,2.62160209905186,23.0
CCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],14.0,CCCCCCCCCCCCCC,[N+](C)(C)C,,,[Cl-],[Na+].[Cl-],0.04,,trimethyl(tetradecyl)azanium chloride,TETRADECYL TRIMETHYL AMMONIUM CHLORIDE,cationic,C17H38ClN,292.0,0.00136,2.86646109162978,23.0
CCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],14.0,CCCCCCCCCCCCCC,[N+](C)(C)C,,,[Cl-],[Na+].[Cl-],0.1,,trimethyl(tetradecyl)azanium chloride,TETRADECYL TRIMETHYL AMMONIUM CHLORIDE,cationic,C17H38ClN,292.0,0.00102,2.99139982823808,23.0
CCCCCCCCCCCCCC[NH3+].CC(=O)[O-],14.0,CCCCCCCCCCCCCC,[NH3+],,,CC(=O)[O-],,,,tetradecylazanium acetate,TETRADECYLAMMONIUM ACETATE,cationic,C16H35NO2,273.5,0.004,2.39794000867204,
CCCCCCCCCCCCCC[N+](C)(C)C.[Br-],14.0,CCCCCCCCCCCCCC,[N+](C)(C)C,,,[Br-],,,,trimethyl(tetradecyl)azanium bromide,TETRADECYL TRIMETHYL AMMONIUM BROMIDE,cationic,C17H38BrN,336.4,0.00351,2.45469288353418,30.0
CCCCCCCCCCCCCC[N+](C)(C)C.[Br-],14.0,CCCCCCCCCCCCCC,[N+](C)(C)C,,,[Br-],,,,trimethyl(tetradecyl)azanium bromide,TETRADECYL TRIMETHYL AMMONIUM BROMIDE,cationic,C17H38BrN,336.4,0.0036,2.44369749923271,30.0
CCCCCCCCCCCCCC[N+](C)(C)C.[Br-],14.0,CCCCCCCCCCCCCC,[N+](C)(C)C,,,[Br-],,,,trimethyl(tetradecyl)azanium bromide,TETRADECYL TRIMETHYL AMMONIUM BROMIDE,cationic,C17H38BrN,336.4,0.0042,2.3767507096021,50.0
CCCCCCCCCCCCCC[N+](C)(C)C.[Br-],14.0,CCCCCCCCCCCCCC,[N+](C)(C)C,,,[Br-],,,,trimethyl(tetradecyl)azanium bromide,TETRADECYL TRIMETHYL AMMONIUM BROMIDE,cationic,C17H38BrN,336.4,0.0042,2.3767507096021,70.0
CCCCCCCCCCCCCC[N+](C)(C)C.[Br-],14.0,CCCCCCCCCCCCCC,[N+](C)(C)C,,,[Br-],[K+].[Br-],0.0125,,trimethyl(tetradecyl)azanium bromide,TETRADECYL TRIMETHYL AMMONIUM BROMIDE,cationic,C17H38BrN,336.4,0.0021,2.67778070526608,30.0
CCCCCCCCCCCCCC[N+](C)(C)C.[Br-],14.0,CCCCCCCCCCCCCC,[N+](C)(C)C,,,[Br-],[K+].[Br-],0.025,,trimethyl(tetradecyl)azanium bromide,TETRADECYL TRIMETHYL AMMONIUM BROMIDE,cationic,C17H38BrN,336.4,0.0016,2.79588001734408,30.0
CCCCCCCCCCCCCC[N+](C)(C)C.[Br-],14.0,CCCCCCCCCCCCCC,[N+](C)(C)C,,,[Br-],[K+].[Br-],0.05,,trimethyl(tetradecyl)azanium bromide,TETRADECYL TRIMETHYL AMMONIUM BROMIDE,cationic,C17H38BrN,336.4,0.0013,2.88605664769316,30.0
CCCCCCCCCCCCCC[N+](C)(C)C.[Br-],14.0,CCCCCCCCCCCCCC,[N+](C)(C)C,,,[Br-],[K+].[Br-],0.013,,trimethyl(tetradecyl)azanium bromide,TETRADECYL TRIMETHYL AMMONIUM BROMIDE,cationic,C17H38BrN,336.4,0.00176,2.75448733218585,
CCCCCCCCCCCCCC[N+](C)(C)C.[Br-],14.0,CCCCCCCCCCCCCC,[N+](C)(C)C,,,[Br-],[Na+].[Br-],0.05,,trimethyl(tetradecyl)azanium bromide,TETRADECYL TRIMETHYL AMMONIUM BROMIDE,cationic,C17H38BrN,336.4,0.00042,3.3767507096021,30.0
CCCCCCCCCCCCCC[N+](C)(C)C.[O-]S(=O)(=O)[O-],14.0,CCCCCCCCCCCCCC,[N+](C)(C)C,,,[O-]S(=O)(=O)[O-],,,,trimethyl(tetradecyl)azanium sulfate,TETRADECYL TRIMETHYLAMMONIUM SULFATE,cationic,C17H38NO4S-,352.6,0.0015,2.82390874094432,
CCCCCCCCCCCCCC[N+](C)(C)C.[O-]S(=O)(=O)[O-],14.0,CCCCCCCCCCCCCC,[N+](C)(C)C,,,[O-]S(=O)(=O)[O-],[O-]S(=O)(=O)[O-].[Mg+2],0.02,,trimethyl(tetradecyl)azanium sulfate,TETRADECYL TRIMETHYLAMMONIUM SULFATE,cationic,C17H38NO4S-,352.6,0.00089,3.05060999335509,
CCCCCCCCCCCCCC[N+](CCC)(CCC)CCC.[Br-],14.0,CCCCCCCCCCCCCC,[N+](CCC)(CCC)CCC,,,[Br-],,,,tetradecyl(tripropyl)azanium bromide,TETRADECYL TRIPROPYLAMMONIUM BROMIDE,cationic,C23H50NBr,420.6,0.00205,2.68824613894425,30.0
CCCCCCCCCCCCCC[N+](C)(C)CC(=O)O.[Cl-],14.0,CCCCCCCCCCCCCC,[N+](C)(C)CC(=O)O,,,[Cl-],[Na+].[Br-],0.05,,tetradecyl dimethyl(carboxymethyl)azanium chloride,TETRADECYL TRIPROPYLAMMONIUM BROMIDE,cationic,C18H38NO2Cl,420.6,0.000276,3.55909091793478,30.0
CCCCCCCCCCCCCC[N+](C)(C)CC(=O)O.[Cl-],14.0,CCCCCCCCCCCCCC,[N+](C)(C)CC(=O)O,,,[Cl-],,,,tetradecyl dimethyl(carboxymethyl)azanium chloride,TETRADECYL N BETAINE HYDROCHLORIDE,cationic,C18H38NO2Cl,336.0,0.00196,2.70774392864352,23.0
CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],14.0,CCCCCCCCCCCCCC,[N+](C)(C)CC1=CC=CC=C1,,,[Cl-],,,,benzyl-dimethyl-tetradecylazanium chloride,TETRADECYL BENZYL DIMETHYLAMMONIUM CHLORIDE,cationic,C23H42ClN,368.1,0.00037,3.431798275933,
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccc(cc1)[N+](=O)[O-].[Cl-],14.0,CCCCCCCCCCCCCC,[N+](C)(C)Cc1ccc(cc1)[N+](=O)[O-],,,[Cl-],,,,tetradecyl(4-nitrobenzyl)dimethylazanium chloride,TETRADECYL 4-NITROBENZYL DIMETHYLAMMONIUM CHLORIDE,cationic,C23H41N2O2Cl,413.1,0.00051,3.29242982390206,
CCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Br-],14.0,CCCCCCCCCCCCCC,[N+]1=CC=CC=C1,,,[Br-],,,,1-tetradecylpyridin-1-ium bromide,TETRADECYL PYRIDINIUM BROMIDE,cationic,C19H34BrN,356.4,0.0032,2.49485002168009,14.0
CCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Br-],14.0,CCCCCCCCCCCCCC,[N+]1=CC=CC=C1,,,[Br-],,,,1-tetradecylpyridin-1-ium bromide,TETRADECYL PYRIDINIUM BROMIDE,cationic,C19H34BrN,356.4,0.0031,2.50863830616573,18.5
CCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Br-],14.0,CCCCCCCCCCCCCC,[N+]1=CC=CC=C1,,,[Br-],,,,1-tetradecylpyridin-1-ium bromide,TETRADECYL PYRIDINIUM BROMIDE,cationic,C19H34BrN,356.4,0.0029,2.53760200210104,25.0
CCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Br-],14.0,CCCCCCCCCCCCCC,[N+]1=CC=CC=C1,,,[Br-],,,,1-tetradecylpyridin-1-ium bromide,TETRADECYL PYRIDINIUM BROMIDE,cationic,C19H34BrN,356.4,0.00257,2.59006687666871,30.0
CCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Br-],14.0,CCCCCCCCCCCCCC,[N+]1=CC=CC=C1,,,[Br-],,,,1-tetradecylpyridin-1-ium bromide,TETRADECYL PYRIDINIUM BROMIDE,cationic,C19H34BrN,356.4,0.0041,2.38721614328026,30.0
CCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Br-],14.0,CCCCCCCCCCCCCC,[N+]1=CC=CC=C1,,,[Br-],[K+].[Br-],0.025,,1-tetradecylpyridin-1-ium bromide,TETRADECYL PYRIDINIUM BROMIDE,cationic,C19H34BrN,356.4,0.002,2.69897000433602,30.0
CCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Br-],14.0,CCCCCCCCCCCCCC,[N+]1=CC=CC=C1,,,[Br-],[K+].[Br-],0.05,,1-tetradecylpyridin-1-ium bromide,TETRADECYL PYRIDINIUM BROMIDE,cationic,C19H34BrN,356.4,0.0015,2.82390874094432,30.0
CCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Br-],14.0,CCCCCCCCCCCCCC,[N+]1=CC=CC=C1,,,[Br-],[Na+].[Br-],0.05,,1-tetradecylpyridin-1-ium bromide,TETRADECYL PYRIDINIUM BROMIDE,cationic,C19H34BrN,356.4,0.00024,3.61978875828839,30.0
CCCCCCCCCCCCCC[n+]1ccccc1.[I-],14.0,CCCCCCCCCCCCCC,[n+]1ccccc1,,,[I-],,,,1-tetradecylpyridin-1-ium iodide,TETRADECYL PYRIDINIUM IODIDE,cationic,C19H34NI,403.4,0.00079,3.10237290870956,28.0
CCCCCCCCCCCCCC[n+]1ccccc1.[I-],14.0,CCCCCCCCCCCCCC,[n+]1ccccc1,,,[I-],,,,1-tetradecylpyridin-1-ium iodide,TETRADECYL PYRIDINIUM IODIDE,cationic,C19H34NI,403.4,0.0012,2.92081875395238,40.0
